Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Month,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Subject
SRR5650138,WGS,196,2907541884,PRJNA385949,SAMN07199910,Metagenome or environmental,1198034584,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2887119,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8775mo10,PAIRED,RANDOM,METAGENOMIC,10,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:53:00Z,1,p8775_mo10,SRP108708,p8775
SRR5650139,WGS,199,3462677566,PRJNA385949,SAMN07199905,Metagenome or environmental,1444653168,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2887118,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8748mo6,PAIRED,RANDOM,METAGENOMIC,6,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:56:00Z,1,p8748_mo6,SRP108708,p8748
SRR5650140,WGS,196,4656691604,PRJNA385949,SAMN07199904,Metagenome or environmental,1866505637,BROAD INSTITUTE,2013,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2887117,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8748mo5,PAIRED,RANDOM,METAGENOMIC,5,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:58:00Z,1,p8748_mo5,SRP108708,p8748
SRR5650141,WGS,198,5231233838,PRJNA385949,SAMN07199903,Metagenome or environmental,1978461105,BROAD INSTITUTE,2013,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2887116,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8748mo4,PAIRED,RANDOM,METAGENOMIC,4,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:01:00Z,1,p8748_mo4,SRP108708,p8748
SRR5650142,WGS,198,3406878769,PRJNA385949,SAMN07199901,Metagenome or environmental,1302314218,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2887115,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8748mo12,PAIRED,RANDOM,METAGENOMIC,12,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:59:00Z,1,p8748_mo12,SRP108708,p8748
SRR5650143,WGS,196,12780652342,PRJNA385949,SAMN07199909,Metagenome or environmental,8788019721,BROAD INSTITUTE,2013,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2887114,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8775mo1,PAIRED,RANDOM,METAGENOMIC,1,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:20:00Z,1,p8775_mo1,SRP108708,p8775
SRR5650144,WGS,197,1943672134,PRJNA385949,SAMN07199908,Metagenome or environmental,762555461,BROAD INSTITUTE,2013,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2887113,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8748mo9,PAIRED,RANDOM,METAGENOMIC,9,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:52:00Z,1,p8748_mo9,SRP108708,p8748
SRR5650145,WGS,199,2913017079,PRJNA385949,SAMN07199907,Metagenome or environmental,1202971229,BROAD INSTITUTE,2013,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2887112,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8748mo8,PAIRED,RANDOM,METAGENOMIC,8,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:56:00Z,1,p8748_mo8,SRP108708,p8748
SRR5650146,WGS,199,2987313073,PRJNA385949,SAMN07199906,Metagenome or environmental,1228374024,BROAD INSTITUTE,2013,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2887111,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8748mo7,PAIRED,RANDOM,METAGENOMIC,7,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:54:00Z,1,p8748_mo7,SRP108708,p8748
SRR5650147,WGS,198,4426313239,PRJNA385949,SAMN07199968,Metagenome or environmental,1664071330,BROAD INSTITUTE,2013,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2887110,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9193mo1,PAIRED,RANDOM,METAGENOMIC,1,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:57:00Z,1,p9193_mo1,SRP108708,p9193
SRR5650148,WGS,196,4532510719,PRJNA385949,SAMN07199967,Metagenome or environmental,1814078452,BROAD INSTITUTE,2013,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2887109,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9061mo8,PAIRED,RANDOM,METAGENOMIC,8,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:58:00Z,1,p9061_mo8,SRP108708,p9061
SRR5650149,WGS,198,3161970651,PRJNA385949,SAMN07199970,Metagenome or environmental,1333497341,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2887108,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9193mo4,PAIRED,RANDOM,METAGENOMIC,4,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:54:00Z,1,p9193_mo4,SRP108708,p9193
SRR5650150,WGS,198,5069971594,PRJNA385949,SAMN07199969,Metagenome or environmental,1912947950,BROAD INSTITUTE,2013,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2887107,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9193mo2,PAIRED,RANDOM,METAGENOMIC,2,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:59:00Z,1,p9193_mo2,SRP108708,p9193
SRR5650151,WGS,199,2862264009,PRJNA385949,SAMN07199964,Metagenome or environmental,1175422155,BROAD INSTITUTE,2013,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2887106,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9061mo5,PAIRED,RANDOM,METAGENOMIC,5,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:55:00Z,1,p9061_mo5,SRP108708,p9061
SRR5650152,WGS,199,3791369164,PRJNA385949,SAMN07199963,Metagenome or environmental,1584921734,BROAD INSTITUTE,2013,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2887105,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9061mo4,PAIRED,RANDOM,METAGENOMIC,4,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:04:00Z,1,p9061_mo4,SRP108708,p9061
SRR5650153,WGS,198,1645915738,PRJNA385949,SAMN07199966,Metagenome or environmental,629364847,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2887104,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9061mo7,PAIRED,RANDOM,METAGENOMIC,7,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:53:00Z,1,p9061_mo7,SRP108708,p9061
SRR5650154,WGS,198,1188110129,PRJNA385949,SAMN07199965,Metagenome or environmental,462247950,BROAD INSTITUTE,2013,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2887103,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9061mo6,PAIRED,RANDOM,METAGENOMIC,6,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:53:00Z,1,p9061_mo6,SRP108708,p9061
SRR5650155,WGS,196,1875136628,PRJNA385949,SAMN07199972,Metagenome or environmental,751109268,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2887102,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9193mo6,PAIRED,RANDOM,METAGENOMIC,6,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:59:00Z,1,p9193_mo6,SRP108708,p9193
SRR5650156,WGS,196,5268025188,PRJNA385949,SAMN07199971,Metagenome or environmental,2133053047,BROAD INSTITUTE,2013,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2887101,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9193mo5,PAIRED,RANDOM,METAGENOMIC,5,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:00:00Z,1,p9193_mo5,SRP108708,p9193
SRR5650157,WGS,194,3136288098,PRJNA385949,SAMN07199895,Metagenome or environmental,2197973579,BROAD INSTITUTE,2013,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2887100,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8712mo6,PAIRED,RANDOM,METAGENOMIC,6,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:58:00Z,1,p8712_mo6,SRP108708,p8712
SRR5650158,WGS,196,4518739178,PRJNA385949,SAMN07199896,Metagenome or environmental,3093085524,BROAD INSTITUTE,2013,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX2887099,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8712mo7,PAIRED,RANDOM,METAGENOMIC,7,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:01:00Z,1,p8712_mo7,SRP108708,p8712
SRR5650159,WGS,196,3931634644,PRJNA385949,SAMN07199897,Metagenome or environmental,2730576372,BROAD INSTITUTE,2013,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2887098,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8712mo8,PAIRED,RANDOM,METAGENOMIC,8,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:10:00Z,1,p8712_mo8,SRP108708,p8712
SRR5650160,WGS,194,3565056676,PRJNA385949,SAMN07199898,Metagenome or environmental,2453064962,BROAD INSTITUTE,2013,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX2887097,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8712mo9,PAIRED,RANDOM,METAGENOMIC,9,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:59:00Z,1,p8712_mo9,SRP108708,p8712
SRR5650161,WGS,197,10245954651,PRJNA385949,SAMN07199891,Metagenome or environmental,7070125608,BROAD INSTITUTE,2013,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2887096,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8712mo2,PAIRED,RANDOM,METAGENOMIC,2,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:35:00Z,1,p8712_mo2,SRP108708,p8712
SRR5650162,WGS,196,11182617559,PRJNA385949,SAMN07199892,Metagenome or environmental,7713072336,BROAD INSTITUTE,2013,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2887095,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8712mo3,PAIRED,RANDOM,METAGENOMIC,3,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:39:00Z,1,p8712_mo3,SRP108708,p8712
SRR5650163,WGS,196,12571566480,PRJNA385949,SAMN07199893,Metagenome or environmental,8635375513,BROAD INSTITUTE,2013,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2887094,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8712mo4,PAIRED,RANDOM,METAGENOMIC,4,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:43:00Z,1,p8712_mo4,SRP108708,p8712
SRR5650164,WGS,196,3780120901,PRJNA385949,SAMN07199894,Metagenome or environmental,2635640254,BROAD INSTITUTE,2013,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2887093,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8712mo5,PAIRED,RANDOM,METAGENOMIC,5,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:08:00Z,1,p8712_mo5,SRP108708,p8712
SRR5650165,WGS,198,2967311886,PRJNA385949,SAMN07199899,Metagenome or environmental,1258060555,BROAD INSTITUTE,2013,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2887092,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8748mo10,PAIRED,RANDOM,METAGENOMIC,10,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:59:00Z,1,p8748_mo10,SRP108708,p8748
SRR5650166,WGS,198,656332568,PRJNA385949,SAMN07199900,Metagenome or environmental,251257162,BROAD INSTITUTE,2013,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2887091,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8748mo11,PAIRED,RANDOM,METAGENOMIC,11,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:51:00Z,1,p8748_mo11,SRP108708,p8748
SRR5650167,WGS,198,972579996,PRJNA385949,SAMN07199973,Metagenome or environmental,376189379,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2887090,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9193mo7,PAIRED,RANDOM,METAGENOMIC,7,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:52:00Z,1,p9193_mo7,SRP108708,p9193
SRR5650168,WGS,198,3348438058,PRJNA385949,SAMN07199974,Metagenome or environmental,1292214113,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2887089,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9216mo1,PAIRED,RANDOM,METAGENOMIC,1,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:59:00Z,1,p9216_mo1,SRP108708,p9216
SRR5650169,WGS,182,4424527,PRJNA385949,SAMN07199975,Metagenome or environmental,2025060,BROAD INSTITUTE,2013,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2887088,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9216mo2,PAIRED,RANDOM,METAGENOMIC,2,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:50:00Z,1,p9216_mo2,SRP108708,p9216
SRR5650170,WGS,196,5153786892,PRJNA385949,SAMN07199976,Metagenome or environmental,2076200803,BROAD INSTITUTE,2013,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX2887087,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9216mo3,PAIRED,RANDOM,METAGENOMIC,3,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:19:00Z,1,p9216_mo3,SRP108708,p9216
SRR5650171,WGS,198,5481880214,PRJNA385949,SAMN07199977,Metagenome or environmental,2077982290,BROAD INSTITUTE,2013,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2887086,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9216mo4,PAIRED,RANDOM,METAGENOMIC,4,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:13:00Z,1,p9216_mo4,SRP108708,p9216
SRR5650172,WGS,198,4362226782,PRJNA385949,SAMN07199978,Metagenome or environmental,1654354645,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2887085,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9216mo5,PAIRED,RANDOM,METAGENOMIC,5,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:05:00Z,1,p9216_mo5,SRP108708,p9216
SRR5650173,WGS,198,4940395214,PRJNA385949,SAMN07199979,Metagenome or environmental,1898224433,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX2887084,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9216mo6,PAIRED,RANDOM,METAGENOMIC,6,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:15:00Z,1,p9216_mo6,SRP108708,p9216
SRR5650174,WGS,198,5976908899,PRJNA385949,SAMN07199980,Metagenome or environmental,2293411645,BROAD INSTITUTE,2013,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX2887083,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9216mo7,PAIRED,RANDOM,METAGENOMIC,7,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:04:00Z,1,p9216_mo7,SRP108708,p9216
SRR5650175,WGS,198,4957603042,PRJNA385949,SAMN07199981,Metagenome or environmental,1886156846,BROAD INSTITUTE,2013,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2887082,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9216mo8,PAIRED,RANDOM,METAGENOMIC,8,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:17:00Z,1,p9216_mo8,SRP108708,p9216
SRR5650176,WGS,198,1018666815,PRJNA385949,SAMN07199982,Metagenome or environmental,392890379,BROAD INSTITUTE,2013,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2887081,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p9220mo1,PAIRED,RANDOM,METAGENOMIC,1,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:52:00Z,1,p9220_mo1,SRP108708,p9220
SRR5650177,WGS,198,901693237,PRJNA385949,SAMN07199882,Metagenome or environmental,508640618,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2887080,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8649mo5,PAIRED,RANDOM,METAGENOMIC,5,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:53:00Z,1,p8649_mo5,SRP108708,p8649
SRR5650178,WGS,197,10110344335,PRJNA385949,SAMN07199881,Metagenome or environmental,6720127630,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2887079,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8649mo4,PAIRED,RANDOM,METAGENOMIC,4,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:47:00Z,1,p8649_mo4,SRP108708,p8649
SRR5650179,WGS,196,10454588457,PRJNA385949,SAMN07199884,Metagenome or environmental,7258312947,BROAD INSTITUTE,2013,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX2887078,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8649mo7,PAIRED,RANDOM,METAGENOMIC,7,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:50:00Z,1,p8649_mo7,SRP108708,p8649
SRR5650180,WGS,196,12377707589,PRJNA385949,SAMN07199883,Metagenome or environmental,8559047087,BROAD INSTITUTE,2013,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2887077,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8649mo6,PAIRED,RANDOM,METAGENOMIC,6,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:18:00Z,1,p8649_mo6,SRP108708,p8649
SRR5650181,WGS,195,3420501735,PRJNA385949,SAMN07199886,Metagenome or environmental,2395281373,BROAD INSTITUTE,2013,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2887076,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8649mo9,PAIRED,RANDOM,METAGENOMIC,9,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:59:00Z,1,p8649_mo9,SRP108708,p8649
SRR5650182,WGS,196,6186340887,PRJNA385949,SAMN07199885,Metagenome or environmental,4289463459,BROAD INSTITUTE,2013,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2887075,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8649mo8,PAIRED,RANDOM,METAGENOMIC,8,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:08:00Z,1,p8649_mo8,SRP108708,p8649
SRR5650183,WGS,199,2981382092,PRJNA385949,SAMN07199888,Metagenome or environmental,1267143637,BROAD INSTITUTE,2013,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX2887074,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8712mo10,PAIRED,RANDOM,METAGENOMIC,10,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:58:00Z,1,p8712_mo10,SRP108708,p8712
SRR5650184,WGS,196,3800705889,PRJNA385949,SAMN07199887,Metagenome or environmental,2628817927,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2887073,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8712mo1,PAIRED,RANDOM,METAGENOMIC,1,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:07:00Z,1,p8712_mo1,SRP108708,p8712
SRR5650185,WGS,198,2928661752,PRJNA385949,SAMN07199890,Metagenome or environmental,1235171792,BROAD INSTITUTE,2013,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2887072,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8712mo12,PAIRED,RANDOM,METAGENOMIC,12,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:01:00Z,1,p8712_mo12,SRP108708,p8712
SRR5650186,WGS,198,1571396908,PRJNA385949,SAMN07199889,Metagenome or environmental,605085106,BROAD INSTITUTE,2013,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2887071,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8712mo11,PAIRED,RANDOM,METAGENOMIC,11,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:58:00Z,1,p8712_mo11,SRP108708,p8712
SRR5650187,WGS,199,1746316854,PRJNA385949,SAMN07199835,Metagenome or environmental,983682954,BROAD INSTITUTE,2013,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2887070,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8582mo4,PAIRED,RANDOM,METAGENOMIC,4,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:56:00Z,1,p8582_mo4,SRP108708,p8582
SRR5650188,WGS,199,1515649985,PRJNA385949,SAMN07199834,Metagenome or environmental,849275648,BROAD INSTITUTE,2013,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2887069,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8582mo3,PAIRED,RANDOM,METAGENOMIC,3,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T09:58:00Z,1,p8582_mo3,SRP108708,p8582
SRR5650189,WGS,199,1816617641,PRJNA385949,SAMN07199833,Metagenome or environmental,1022857865,BROAD INSTITUTE,2013,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX2887068,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8582mo2,PAIRED,RANDOM,METAGENOMIC,2,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:01:00Z,1,p8582_mo2,SRP108708,p8582
SRR5650190,WGS,196,3192533424,PRJNA385949,SAMN07199831,Metagenome or environmental,2213432867,BROAD INSTITUTE,2013,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2887067,USA,North America,USA:Boston,Illumina HiSeq 2000,stool,42.3632 N 71.0688 W,p8582mo12,PAIRED,RANDOM,METAGENOMIC,12,human gut metagenome,ILLUMINA,2017-12-13T00:00:00Z,2017-06-07T10:01:00Z,1,p8582_mo12,SRP108708,p8582
