Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR18491134,WGS,4978,2901006183,PRJNA820119,SAMN26980436,Metagenome or environmental,2651959524,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622594,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.394 E,TD92,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:25:00Z,1,TD92,SRP366030
SRR18491135,WGS,6990,7442591897,PRJNA820119,SAMN26980435,Metagenome or environmental,6823274210,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622593,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.393 E,TD91,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:40:00Z,1,TD91,SRP366030
SRR18491136,WGS,300,10895169300,PRJNA820119,SAMN26980084,Metagenome or environmental,3565881810,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622592,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.42 E,META20IMWJ28_CD40,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-26T00:00:00Z,2022-03-26T00:05:00Z,1,META20IMWJ28_CD40,SRP366030
SRR18491137,WGS,6363,7923600771,PRJNA820119,SAMN26980434,Metagenome or environmental,7255617000,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622591,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.392 E,TD90,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:26:00Z,1,TD90,SRP366030
SRR18491138,WGS,5816,4708332060,PRJNA820119,SAMN26980433,Metagenome or environmental,4315875510,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622590,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.391 E,TD89,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,TD89,SRP366030
SRR18491139,WGS,6057,4916371206,PRJNA820119,SAMN26980432,Metagenome or environmental,4501016524,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX14622589,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.390 E,TD88,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,TD88,SRP366030
SRR18491140,WGS,11053,4939683400,PRJNA820119,SAMN26980431,Metagenome or environmental,4481593561,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622588,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.389 E,TD87,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:25:00Z,1,TD87,SRP366030
SRR18491141,WGS,5413,7794084795,PRJNA820119,SAMN26980430,Metagenome or environmental,7141503032,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX14622587,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.388 E,TD86,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:28:00Z,1,TD86,SRP366030
SRR18491142,WGS,6588,6316711360,PRJNA820119,SAMN26980429,Metagenome or environmental,5770351205,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX14622586,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.387 E,TD85,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:32:00Z,1,TD85,SRP366030
SRR18491143,WGS,5956,1343066951,PRJNA820119,SAMN26980428,Metagenome or environmental,1225718077,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX14622585,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.386 E,TD84,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:21:00Z,1,TD84,SRP366030
SRR18491144,WGS,8734,5056284662,PRJNA820119,SAMN26980427,Metagenome or environmental,4590782944,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622584,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.385 E,TD83,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,TD83,SRP366030
SRR18491145,WGS,10011,4223848976,PRJNA820119,SAMN26980426,Metagenome or environmental,3833709768,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622583,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.384 E,TD82,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:32:00Z,1,TD82,SRP366030
SRR18491146,WGS,7921,4400997387,PRJNA820119,SAMN26980425,Metagenome or environmental,3982635691,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622582,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.383 E,TD81,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:25:00Z,1,TD81,SRP366030
SRR18491147,WGS,300,5987959500,PRJNA820119,SAMN26980083,Metagenome or environmental,1993153468,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622581,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.41 E,META20IMWJ28_CD39,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:24:00Z,1,META20IMWJ28_CD39,SRP366030
SRR18491148,WGS,6346,4781204160,PRJNA820119,SAMN26980424,Metagenome or environmental,4382246660,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622832,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.382 E,TD80,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:23:00Z,1,TD80,SRP366030
SRR18491149,WGS,7790,4399193770,PRJNA820119,SAMN26980322,Metagenome or environmental,3994170549,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622579,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.280 E,CD78,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:25:00Z,1,CD78,SRP366030
SRR18491150,WGS,6164,4276734664,PRJNA820119,SAMN26980321,Metagenome or environmental,3911603631,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622578,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.279 E,CD77,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:28:00Z,1,CD77,SRP366030
SRR18491151,WGS,9610,4648609663,PRJNA820119,SAMN26980320,Metagenome or environmental,4218823745,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622577,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.278 E,CD76,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,CD76,SRP366030
SRR18491152,WGS,8487,5432963035,PRJNA820119,SAMN26980319,Metagenome or environmental,4933055254,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622576,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.277 E,CD75,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:38:00Z,1,CD75,SRP366030
SRR18491153,WGS,10674,4384275643,PRJNA820119,SAMN26980318,Metagenome or environmental,3982174620,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX14622575,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.276 E,CD74,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:25:00Z,1,CD74,SRP366030
SRR18491154,WGS,10748,4661755464,PRJNA820119,SAMN26980317,Metagenome or environmental,4230203347,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622574,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.275 E,CD73,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:25:00Z,1,CD73,SRP366030
SRR18491155,WGS,7957,5566662077,PRJNA820119,SAMN26980316,Metagenome or environmental,5049206070,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX14622573,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.274 E,CD72,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,CD72,SRP366030
SRR18491156,WGS,6862,6048646081,PRJNA820119,SAMN26980315,Metagenome or environmental,5459914816,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622572,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.273 E,CD71,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,CD71,SRP366030
SRR18491157,WGS,300,8792433300,PRJNA820119,SAMN26980072,Metagenome or environmental,2887567344,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622571,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.30 E,META20IMWJ28_CD28,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,META20IMWJ28_CD28,SRP366030
SRR18491158,WGS,7252,9645326156,PRJNA820119,SAMN26980314,Metagenome or environmental,8741091542,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622570,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.272 E,CD70,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:32:00Z,1,CD70,SRP366030
SRR18491159,WGS,10202,5498536519,PRJNA820119,SAMN26980313,Metagenome or environmental,4957201307,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622569,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.271 E,CD69,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,CD69,SRP366030
SRR18491160,WGS,10112,5152338916,PRJNA820119,SAMN26980312,Metagenome or environmental,4655714033,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX14622568,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.270 E,CD68,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,CD68,SRP366030
SRR18491161,WGS,8981,5370843770,PRJNA820119,SAMN26980311,Metagenome or environmental,4840832126,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622567,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.269 E,CD67,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,CD67,SRP366030
SRR18491162,WGS,7884,4926380862,PRJNA820119,SAMN26980310,Metagenome or environmental,4443893199,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX14622566,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.268 E,CD66,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:24:00Z,1,CD66,SRP366030
SRR18491163,WGS,8700,6586462671,PRJNA820119,SAMN26980309,Metagenome or environmental,5959974391,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622565,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.267 E,CD65,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-26T00:00:00Z,2022-03-25T23:32:00Z,1,CD65,SRP366030
SRR18491164,WGS,8262,4644330002,PRJNA820119,SAMN26980308,Metagenome or environmental,4213511583,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622564,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.266 E,CD64,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:32:00Z,1,CD64,SRP366030
SRR18491165,WGS,9187,3667335308,PRJNA820119,SAMN26980307,Metagenome or environmental,3326984279,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622563,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.265 E,CD63,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:23:00Z,1,CD63,SRP366030
SRR18491166,WGS,7701,6148740607,PRJNA820119,SAMN26980306,Metagenome or environmental,5575858097,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622562,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.264 E,CD62,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,CD62,SRP366030
SRR18491167,WGS,5416,5047677203,PRJNA820119,SAMN26980305,Metagenome or environmental,4579473578,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622561,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.263 E,CD61,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:22:00Z,1,CD61,SRP366030
SRR18491168,WGS,300,7575400200,PRJNA820119,SAMN26980071,Metagenome or environmental,2501844750,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622560,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.29 E,META20IMWJ28_CD27,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:36:00Z,1,META20IMWJ28_CD27,SRP366030
SRR18491169,WGS,9901,6094814049,PRJNA820119,SAMN26980304,Metagenome or environmental,5531778943,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622559,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.262 E,CD60,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,CD60,SRP366030
SRR18491170,WGS,7948,5223923445,PRJNA820119,SAMN26980303,Metagenome or environmental,4738713523,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX14622558,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.261 E,CD59,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:38:00Z,1,CD59,SRP366030
SRR18491171,WGS,7386,4383652080,PRJNA820119,SAMN26980302,Metagenome or environmental,3974072952,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622557,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.260 E,CD58,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:27:00Z,1,CD58,SRP366030
SRR18491172,WGS,9508,4936396026,PRJNA820119,SAMN26980301,Metagenome or environmental,4476714442,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622556,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.259 E,CD57,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:38:00Z,1,CD57,SRP366030
SRR18491173,WGS,6668,4381124926,PRJNA820119,SAMN26980300,Metagenome or environmental,3986587049,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX14622555,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.258 E,CD56,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:23:00Z,1,CD56,SRP366030
SRR18491174,WGS,6478,5786195975,PRJNA820119,SAMN26980299,Metagenome or environmental,5229723007,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622554,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.257 E,CD55,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:31:00Z,1,CD55,SRP366030
SRR18491175,WGS,7616,4621646919,PRJNA820119,SAMN26980298,Metagenome or environmental,4192898543,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX14622553,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.256 E,CD54,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,CD54,SRP366030
SRR18491176,WGS,7709,18049492664,PRJNA820119,SAMN26980297,Metagenome or environmental,16344477364,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX14622664,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.255 E,CD53,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-26T00:00:00Z,2022-03-26T00:25:00Z,1,CD53,SRP366030
SRR18491177,WGS,300,7759611600,PRJNA820119,SAMN26980055,Metagenome or environmental,2547487919,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622551,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.13 E,META20IMWJ28_CD11,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:38:00Z,1,META20IMWJ28_CD11,SRP366030
SRR18491178,WGS,300,7120306200,PRJNA820119,SAMN26980046,Metagenome or environmental,2316244765,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622550,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.4 E,META20IMWJ28_CD2,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,META20IMWJ28_CD2,SRP366030
SRR18491179,WGS,300,11663687100,PRJNA820119,SAMN26980045,Metagenome or environmental,3825386810,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622549,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.3 E,META20IMWJ28_CD1,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:34:00Z,1,META20IMWJ28_CD1,SRP366030
SRR18491180,WGS,7445,5315897548,PRJNA820119,SAMN26980271,Metagenome or environmental,4834256024,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622547,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.229 E,CD27,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:24:00Z,1,CD27,SRP366030
SRR18491181,WGS,8488,5531204055,PRJNA820119,SAMN26980270,Metagenome or environmental,5029150885,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622546,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.228 E,CD26,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:28:00Z,1,CD26,SRP366030
SRR18491182,WGS,6114,7429600566,PRJNA820119,SAMN26980269,Metagenome or environmental,6785639753,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622545,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.227 E,CD25,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:37:00Z,1,CD25,SRP366030
SRR18491183,WGS,6034,5890934824,PRJNA820119,SAMN26980268,Metagenome or environmental,5399444734,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX14622544,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.226 E,CD24,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:26:00Z,1,CD24,SRP366030
SRR18491184,WGS,8680,4242337070,PRJNA820119,SAMN26980267,Metagenome or environmental,3839708703,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622543,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.225 E,CD23,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:25:00Z,1,CD23,SRP366030
